,organization_id,id,species,name,age,breed,mixed,color,fixed,house_trained,good_with_children,good_with_dogs,good_with_cats,gender,distance,url,organization_name
243,OK504,73915960,Dog,Moonlight,Young,Mountain Cur,True,Black,True,False,True,True,True,Female,80.3154,https://www.petfinder.com/dog/moonlight-73915960/wy/evanston/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
244,UT194,73915860,Cat,Pumpkin Pie,Young,Domestic Short Hair,True,,True,False,,,,Male,68.9684,https://www.petfinder.com/cat/pumpkin-pie-73915860/ut/ogden/humane-society-of-northern-utah-ut194/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Northern Utah
245,UT194,73915859,Cat,Autumn,Baby,Domestic Short Hair,True,,True,False,,,,Female,68.9684,https://www.petfinder.com/cat/autumn-73915859/ut/ogden/humane-society-of-northern-utah-ut194/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Northern Utah
246,UT194,73915857,Cat,Harvest,Baby,Domestic Short Hair,True,,True,False,,,,Female,68.9684,https://www.petfinder.com/cat/harvest-73915857/ut/ogden/humane-society-of-northern-utah-ut194/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Northern Utah
247,UT194,73915858,Cat,Candy,Baby,Domestic Short Hair,True,,True,False,,,,Female,68.9684,https://www.petfinder.com/cat/candy-73915858/ut/ogden/humane-society-of-northern-utah-ut194/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Northern Utah
248,OK504,73915734,Dog,Dava,Young,Labrador Retriever,True,Black,True,False,,,,Female,67.7289,https://www.petfinder.com/dog/dava-73915734/ut/ogden/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
249,OK504,73915541,Dog,Dava,Young,Labrador Retriever,True,Black,True,False,,,,Female,80.3154,https://www.petfinder.com/dog/dava-73915541/wy/evanston/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
250,UT28,73915207,Dog,Santo,Adult,German Shepherd Dog,False,Brown / Chocolate,True,False,,,,Male,33.555,https://www.petfinder.com/dog/santo-73915207/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
251,UT28,73915214,Cat,Lacey,Young,Domestic Short Hair,False,Tortoiseshell,True,False,,,,Female,33.555,https://www.petfinder.com/cat/lacey-73915214/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
252,UT28,73915217,Dog,Lola,Senior,Mixed Breed,False,Black,True,False,,,,Female,33.555,https://www.petfinder.com/dog/lola-73915217/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
253,UT28,73915215,Cat,Goo,Young,Domestic Short Hair,False,Orange / Red,True,False,,,,Female,33.555,https://www.petfinder.com/cat/goo-73915215/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
254,UT28,73915205,Dog,Polu,Adult,Mixed Breed,False,Black,True,False,,,,Female,33.555,https://www.petfinder.com/dog/polu-73915205/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
255,UT28,73915216,Dog,Jax,Young,Border Collie,True,Black,True,False,,,,Male,33.555,https://www.petfinder.com/dog/jax-73915216/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
256,UT28,73915208,Cat,Angel,Baby,Domestic Short Hair,False,Black,True,False,,,,Female,33.555,https://www.petfinder.com/cat/angel-73915208/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
257,UT28,73915204,Cat,James,Adult,Domestic Short Hair,False,Brown / Chocolate,True,False,,,,Male,33.555,https://www.petfinder.com/cat/james-73915204/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
258,UT28,73915210,Rabbit,Stella,Adult,Bunny Rabbit,False,,True,False,,,,Female,33.555,https://www.petfinder.com/rabbit/stella-73915210/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
259,UT28,73915213,Dog,Windy,Young,Mixed Breed,False,Black,True,False,,,,Female,33.555,https://www.petfinder.com/dog/windy-73915213/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
260,UT28,73915211,Dog,Biggie,Young,Mixed Breed,False,Gray / Blue / Silver,True,False,,,,Female,33.555,https://www.petfinder.com/dog/biggie-73915211/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
261,UT28,73915200,Dog,Roxy,Senior,Mixed Breed,False,Black,True,False,,,,Female,33.555,https://www.petfinder.com/dog/roxy-73915200/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
262,UT28,73915199,Cat,Josie,Adult,Domestic Short Hair,False,White,True,False,,,,Female,33.555,https://www.petfinder.com/cat/josie-73915199/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
263,UT28,73915201,Dog,Franklin,Adult,Yellow Labrador Retriever,False,Yellow / Tan / Blond / Fawn,True,False,,,,Male,33.555,https://www.petfinder.com/dog/franklin-73915201/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
264,UT70,73913866,Cat,Colby Jack,Adult,Domestic Short Hair,True,,True,False,,,,Male,27.7689,https://www.petfinder.com/cat/colby-jack-73913866/ut/sandy/utah-animal-adoption-center-ut70/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Utah Animal Adoption Center
265,UT215,73913559,Cat,Missy Mae,Young,Domestic Long Hair,False,Tabby (Brown / Chocolate),True,True,True,True,True,Female,62.2885,https://www.petfinder.com/cat/missy-mae-73913559/ut/price/carbon-cat-rescue-ut215/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Carbon Cat Rescue
266,OK504,73913535,Dog,Annabelle,Adult,Pit Bull Terrier,False,Apricot / Beige,True,True,True,True,False,Female,67.7289,https://www.petfinder.com/dog/annabelle-73913535/ut/ogden/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
267,UT215,73913471,Cat,Luciana,Young,Domestic Long Hair,False,Tabby (Orange / Red),True,True,True,True,True,Female,62.2885,https://www.petfinder.com/cat/luciana-73913471/ut/price/carbon-cat-rescue-ut215/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Carbon Cat Rescue
268,OK504,73913365,Dog,Annabelle,Adult,Pit Bull Terrier,False,Apricot / Beige,True,True,True,True,False,Female,80.3154,https://www.petfinder.com/dog/annabelle-73913365/wy/evanston/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
269,OK504,73913058,Dog,Las Vegas,Adult,Australian Cattle Dog / Blue Heeler,True,White / Cream,True,True,True,True,,Female,67.7289,https://www.petfinder.com/dog/las-vegas-73913058/ut/ogden/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
270,OK504,73912873,Dog,Las Vegas,Adult,Australian Cattle Dog / Blue Heeler,True,White / Cream,True,True,True,True,,Female,80.3154,https://www.petfinder.com/dog/las-vegas-73912873/wy/evanston/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
271,TX2305,73912753,Dog,Justin,Adult,Australian Cattle Dog / Blue Heeler,False,White / Cream,True,True,True,True,True,Male,70.4333,https://www.petfinder.com/dog/justin-73912753/ut/ogden/throw-a-dog-a-bone-dog-rescue-tx2305/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Throw a Dog a Bone Dog Rescue
272,OK504,73911628,Dog,3 German Shepherd puppies,Baby,German Shepherd Dog,True,Black,True,False,True,True,True,Male,67.7289,https://www.petfinder.com/dog/3-german-shepherd-puppies-73911628/ut/ogden/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
273,OK504,73911214,Dog,3 German Shepherd puppies,Baby,German Shepherd Dog,True,Black,True,False,True,True,True,Male,80.3154,https://www.petfinder.com/dog/3-german-shepherd-puppies-73911214/wy/evanston/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
274,UT202,73911120,Cat,Mulberry Orr,Baby,Domestic Short Hair,False,Torbie,True,False,,,,Female,19.4094,https://www.petfinder.com/cat/mulberry-orr-73911120/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
275,UT185,73910305,Dog,Walnut (Wally),Baby,Border Collie,True,Black,False,False,True,True,,Male,37.4969,https://www.petfinder.com/dog/walnut-wally-73910305/ut/west-valley/herding-haven-ut185/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Herding Haven
276,UT185,73910273,Dog,Peanut,Baby,Border Collie,True,Brown / Chocolate,False,False,True,True,,Male,37.4969,https://www.petfinder.com/dog/peanut-73910273/ut/west-valley/herding-haven-ut185/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Herding Haven
277,UT71,73910049,Cat,Binx,Baby,Domestic Short Hair,True,,True,True,,,True,Male,31.231,https://www.petfinder.com/cat/binx-73910049/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
278,UT71,73910050,Dog,Princess Mary,Adult,Husky,True,,True,True,,True,,Female,31.231,https://www.petfinder.com/dog/princess-mary-73910050/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
279,UT145,73909093,Cat,Stingray,Baby,Domestic Short Hair,False,Black,False,False,,,,Female,32.0047,https://www.petfinder.com/cat/stingray-73909093/ut/west-jordan/ruff-patch-rescue-ut145/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Ruff Patch Rescue
280,UT145,73909094,Dog,Newbie,Adult,Yorkshire Terrier,True,Gray / Blue / Silver,True,False,,,,Male,32.0047,https://www.petfinder.com/dog/newbie-73909094/ut/west-jordan/ruff-patch-rescue-ut145/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Ruff Patch Rescue
281,UT145,73909095,Cat,Trigger,Baby,Domestic Short Hair,False,Gray / Blue / Silver,False,False,,,,Male,32.0047,https://www.petfinder.com/cat/trigger-73909095/ut/west-jordan/ruff-patch-rescue-ut145/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Ruff Patch Rescue
282,UT145,73909096,Cat,Baracuda,Baby,Domestic Short Hair,False,Black,False,False,,,,Male,32.0047,https://www.petfinder.com/cat/baracuda-73909096/ut/west-jordan/ruff-patch-rescue-ut145/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Ruff Patch Rescue
283,UT145,73909098,Cat,Cichlid,Adult,Domestic Short Hair,False,Gray / Blue / Silver,False,False,,,,Female,32.0047,https://www.petfinder.com/cat/cichlid-73909098/ut/west-jordan/ruff-patch-rescue-ut145/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Ruff Patch Rescue
284,UT145,73909100,Cat,Tiger Shark,Baby,Domestic Short Hair,False,Gray / Blue / Silver,False,False,,,,Male,32.0047,https://www.petfinder.com/cat/tiger-shark-73909100/ut/west-jordan/ruff-patch-rescue-ut145/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Ruff Patch Rescue
285,UT145,73909101,Cat,Emperor Penguin,Baby,Domestic Short Hair,False,Black,False,False,,,,Male,32.0047,https://www.petfinder.com/cat/emperor-penguin-73909101/ut/west-jordan/ruff-patch-rescue-ut145/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Ruff Patch Rescue
286,UT233,73908871,Dog,Hans,Baby,German Shorthaired Pointer,False,,True,False,,,,Male,78.0679,https://www.petfinder.com/dog/hans-73908871/ut/castle-dale/castle-valley-animal-rescue-ut233/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Castle Valley Animal Rescue
287,UT233,73908870,Dog,Eeyore,Adult,Pit Bull Terrier,True,,False,False,,,,Male,78.0679,https://www.petfinder.com/dog/eeyore-73908870/ut/castle-dale/castle-valley-animal-rescue-ut233/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Castle Valley Animal Rescue
288,UT81,73908850,Cat,Valor,Baby,Domestic Short Hair,False,Black,True,False,,,,Male,35.8073,https://www.petfinder.com/cat/valor-73908850/ut/salt-lake-city/best-friends-animal-society-utah-ut81/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Best Friends Animal Society-Utah
289,UT81,73908847,Cat,Angelfish,Baby,Domestic Short Hair,False,Black,True,False,,,,Female,35.8073,https://www.petfinder.com/cat/angelfish-73908847/ut/salt-lake-city/best-friends-animal-society-utah-ut81/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Best Friends Animal Society-Utah
290,UT81,73908844,Cat,Lorelai,Young,Domestic Medium Hair,False,Brown / Chocolate,True,False,,,,Female,35.8073,https://www.petfinder.com/cat/lorelai-73908844/ut/salt-lake-city/best-friends-animal-society-utah-ut81/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Best Friends Animal Society-Utah
291,UT246,73907131,Dog,Cedar,Young,Anatolian Shepherd,True,,True,False,,,,Male,21.2086,https://www.petfinder.com/dog/cedar-73907131/ut/midway/mountain-mama-pyrs-and-pups-ut246/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Mountain Mama Pyrs and Pups
292,UT71,73906864,Cat,Dolly,Baby,Domestic Medium Hair,True,,True,True,,,True,Female,31.231,https://www.petfinder.com/cat/dolly-73906864/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
293,UT71,73906865,Cat,Barry,Baby,Domestic Medium Hair,True,,True,True,,,True,Male,31.231,https://www.petfinder.com/cat/barry-73906865/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
294,UT71,73906862,Cat,Tinker,Baby,Domestic Long Hair,True,,True,True,,,True,Female,31.231,https://www.petfinder.com/cat/tinker-73906862/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
295,UT71,73906861,Cat,Minet,Baby,Domestic Long Hair,True,,True,True,,,True,Female,31.231,https://www.petfinder.com/cat/minet-73906861/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
296,UT71,73906860,Cat,Daisy,Baby,Domestic Short Hair,True,,True,True,,,True,Female,31.231,https://www.petfinder.com/cat/daisy-73906860/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
297,UT71,73906863,Dog,Lilly,Adult,Labrador Retriever,True,,True,True,,True,,Female,31.231,https://www.petfinder.com/dog/lilly-73906863/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
298,UT194,73906803,Cat,Eclipse,Young,Domestic Long Hair,True,,True,True,,,True,Female,68.9684,https://www.petfinder.com/cat/eclipse-73906803/ut/ogden/humane-society-of-northern-utah-ut194/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Northern Utah
299,OK504,73906767,Dog,Sissy,Young,Australian Cattle Dog / Blue Heeler,True,Black,True,False,True,True,True,Female,67.7289,https://www.petfinder.com/dog/sissy-73906767/ut/ogden/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
300,OK504,73906683,Dog,Sissy,Young,Australian Cattle Dog / Blue Heeler,True,Black,True,False,True,True,True,Female,80.3154,https://www.petfinder.com/dog/sissy-73906683/wy/evanston/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
301,UT07,73905646,Dog,Harley Quinn,Young,Pit Bull Terrier,True,,True,False,,True,,Female,34.0997,https://www.petfinder.com/dog/harley-quinn-73905646/ut/salt-lake-city/salt-lake-county-animal-services-ut07/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Salt Lake County Animal Services
302,UT202,73905009,Cat,Gambit Weber,Baby,Domestic Medium Hair,False,Gray / Blue / Silver,True,False,,,,Male,19.4094,https://www.petfinder.com/cat/gambit-weber-73905009/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
303,UT202,73905008,Cat,Samantha Callahan,Baby,Domestic Short Hair,False,Black,True,False,,,,Female,19.4094,https://www.petfinder.com/cat/samantha-callahan-73905008/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
304,UT202,73905007,Cat,Beast Weber,Baby,Domestic Short Hair,False,Gray / Blue / Silver,True,False,,,,Male,19.4094,https://www.petfinder.com/cat/beast-weber-73905007/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
305,UT202,73905002,Cat,Shadow Andersen,Baby,Domestic Medium Hair,False,Gray / Blue / Silver,True,False,,,,Female,19.4094,https://www.petfinder.com/cat/shadow-andersen-73905002/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
306,UT202,73905006,Cat,Timmy Miller,Baby,Domestic Medium Hair,False,Orange / Red,True,False,,,,Male,19.4094,https://www.petfinder.com/cat/timmy-miller-73905006/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
307,UT202,73905005,Cat,Bob Miller,Baby,Domestic Medium Hair,False,Flame Point,True,False,,,,Male,19.4094,https://www.petfinder.com/cat/bob-miller-73905005/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
308,UT202,73905003,Cat,Misty Andersen,Baby,Domestic Short Hair,False,Gray / Blue / Silver,True,False,,,,Female,19.4094,https://www.petfinder.com/cat/misty-andersen-73905003/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
309,UT202,73905004,Cat,Wolverine Weber,Baby,Domestic Medium Hair,False,Gray / Blue / Silver,True,False,,,,Male,19.4094,https://www.petfinder.com/cat/wolverine-weber-73905004/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
310,UT202,73905001,Cat,Ash Andersen,Baby,Domestic Medium Hair,False,Gray / Blue / Silver,True,False,,,,Female,19.4094,https://www.petfinder.com/cat/ash-andersen-73905001/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
